This file is created using RaceChrono v4.3.6 ( http://www.racechrono.com/ ).

Session title,"Zandvoort"
Session type,Lap timing
Track name,"Zandvoort"
Driver name,
Export scope,Fragment 2
Created,27/06/2013,07:31
Note,

Lap #,Timestamp (s),Distance (m),Distance (km),Locked satellites,Latitude (deg),Longitude (deg),Speed (m/s),Speed (kph),Speed (mph),Altitude (m),Bearing (deg),Longitudinal Acceleration (G),Lateral Acceleration (G),X-position (m),Y-position (m),RPM (rpm),Throttle Position (%),Trap name
37,43943.400,10965.158,10.965158,8,52.3876483,4.5510950,22.89,82.41,51.21,0.10,350.49,0.09,0.95,768.79,30.58,,,
37,43943.600,10969.902,10.969902,8,52.3876900,4.5510800,23.17,83.42,51.83,0.10,345.63,0.14,1.00,767.77,35.21,,,
37,43943.800,10974.586,10.974586,8,52.3877300,4.5510583,23.53,84.69,52.63,0.10,340.43,0.18,1.09,766.30,39.66,,,
37,43944.000,10979.217,10.979217,8,52.3877683,4.5510317,23.75,85.49,53.12,0.20,335.60,0.11,1.02,764.49,43.92,,,
37,43944.200,10983.991,10.983991,8,52.3878067,4.5510000,24.22,87.21,54.19,0.20,331.06,0.24,0.98,762.34,48.18,,,
37,43944.400,10989.044,10.989044,7,52.3878450,4.5509600,24.40,87.82,54.57,0.40,326.30,0.09,1.03,759.63,52.45,,,
37,43944.600,10993.922,10.993922,7,52.3878800,4.5509167,24.87,89.54,55.64,0.40,321.72,0.24,1.01,756.68,56.34,,,
37,43944.800,10998.872,10.998872,7,52.3879133,4.5508683,25.06,90.21,56.06,0.50,317.06,0.09,1.04,753.40,60.05,,,
37,43945.000,11004.052,11.004052,8,52.3879467,4.5508150,25.35,91.27,56.71,0.70,312.74,0.15,0.97,749.78,63.75,,,
37,43945.200,11009.229,11.009229,7,52.3879767,4.5507567,25.79,92.86,57.70,0.70,308.54,0.23,0.96,745.83,67.09,,,
37,43945.400,11014.467,11.014467,7,52.3880050,4.5506950,26.06,93.82,58.30,0.70,303.78,0.14,1.10,741.64,70.24,,,
37,43945.600,11019.777,11.019777,7,52.3880300,4.5506283,26.50,95.41,59.29,0.80,299.96,0.23,0.90,737.12,73.02,,,
37,43945.800,11025.190,11.025190,8,52.3880533,4.5505583,26.81,96.51,59.97,0.90,296.05,0.15,0.93,732.36,75.61,,,
37,43946.000,11030.641,11.030641,8,52.3880733,4.5504850,27.22,97.99,60.89,0.80,292.02,0.21,0.98,727.39,77.84,,,
37,43946.200,11036.271,11.036271,8,52.3880900,4.5504067,27.66,99.57,61.87,0.90,288.16,0.22,0.95,722.07,79.69,,,
37,43946.400,11041.790,11.041790,8,52.3881033,4.5503283,28.03,100.92,62.71,0.90,285.13,0.19,0.76,716.76,81.17,,,
37,43946.600,11047.482,11.047482,8,52.3881150,4.5502467,28.39,102.19,63.50,1.00,280.88,0.18,1.07,711.21,82.47,,,
37,43946.800,11053.356,11.053356,8,52.3881250,4.5501617,28.87,103.94,64.58,1.00,279.36,0.25,0.39,705.45,83.58,,,
37,43947.000,11059.284,11.059284,8,52.3881317,4.5500750,29.34,105.64,65.64,0.90,277.39,0.24,0.51,699.56,84.32,,,
37,43947.200,11065.324,11.065324,9,52.3881383,4.5499867,29.84,107.42,66.75,0.90,276.03,0.25,0.36,693.57,85.06,,,
37,43947.400,11071.457,11.071457,9,52.3881433,4.5498967,30.25,108.90,67.67,0.90,274.40,0.21,0.44,687.46,85.62,,,
37,43947.600,11077.576,11.077576,9,52.3881467,4.5498067,30.70,110.53,68.68,0.90,273.08,0.23,0.36,681.35,85.99,,,
37,43947.800,11083.913,11.083913,9,52.3881483,4.5497133,31.09,111.93,69.55,0.80,271.82,0.20,0.35,675.02,86.18,,,
37,43948.000,11090.250,11.090250,9,52.3881500,4.5496200,31.46,113.25,70.37,0.90,270.56,0.19,0.35,668.69,86.36,,,
37,43948.200,11096.583,11.096583,9,52.3881500,4.5495267,31.27,112.56,69.94,0.90,269.98,-0.10,0.16,662.35,86.36,,,
37,43948.400,11102.920,11.102920,9,52.3881483,4.5494333,31.23,112.42,69.85,0.90,269.03,-0.02,0.26,656.02,86.18,,,
37,43948.600,11109.257,11.109257,8,52.3881467,4.5493400,31.13,112.08,69.64,0.90,268.80,-0.05,0.06,649.68,85.99,,,
37,43948.800,11115.480,11.115480,8,52.3881450,4.5492483,31.43,113.16,70.31,0.90,268.20,0.15,0.17,643.46,85.81,,,
37,43949.000,11121.938,11.121938,8,52.3881417,4.5491533,31.98,115.14,71.54,0.90,267.48,0.28,0.20,637.02,85.43,,,
37,43949.200,11128.409,11.128409,8,52.3881367,4.5490583,32.33,116.38,72.32,1.00,266.83,0.18,0.19,630.57,84.88,,,
37,43949.400,11134.992,11.134992,8,52.3881317,4.5489617,32.69,117.68,73.12,1.00,266.44,0.18,0.11,624.01,84.32,,,
37,43949.600,11141.689,11.141689,8,52.3881267,4.5488633,33.07,119.04,73.97,0.90,265.77,0.19,0.20,617.34,83.77,,,
37,43949.800,11148.403,11.148403,8,52.3881200,4.5487650,33.43,120.34,74.78,1.00,265.04,0.18,0.22,610.66,83.03,,,
37,43950.000,11155.342,11.155342,9,52.3881133,4.5486633,33.91,122.08,75.86,0.90,264.48,0.25,0.17,603.76,82.28,,,
37,43950.200,11162.304,11.162304,8,52.3881050,4.5485617,34.29,123.44,76.70,1.00,264.13,0.19,0.11,596.86,81.36,,,
37,43950.400,11169.243,11.169243,8,52.3880983,4.5484600,34.63,124.68,77.47,1.00,263.59,0.18,0.17,589.96,80.62,,,
37,43950.600,11176.316,11.176316,8,52.3880900,4.5483567,35.10,126.34,78.51,1.00,263.52,0.24,0.02,582.95,79.69,,,
37,43950.800,11183.390,11.183390,8,52.3880817,4.5482533,35.42,127.51,79.23,1.00,262.84,0.17,0.21,575.94,78.76,,,
37,43951.000,11190.575,11.190575,8,52.3880733,4.5481483,35.83,128.97,80.14,1.10,262.50,0.21,0.11,568.81,77.84,,,
37,43951.200,11197.787,11.197787,8,52.3880633,4.5480433,36.21,130.35,80.99,1.10,261.96,0.19,0.17,561.69,76.72,,,
37,43951.400,11205.085,11.205085,8,52.3880550,4.5479367,36.58,131.70,81.83,1.10,261.74,0.19,0.07,554.45,75.80,,,
37,43951.600,11212.409,11.212409,8,52.3880450,4.5478300,36.95,133.01,82.65,1.20,261.29,0.19,0.15,547.21,74.69,,,
37,43951.800,11219.844,11.219844,8,52.3880350,4.5477217,37.33,134.40,83.51,1.30,261.07,0.20,0.07,539.86,73.57,,,
37,43952.000,11227.421,11.227421,8,52.3880233,4.5476117,37.70,135.71,84.33,1.20,260.74,0.19,0.11,532.39,72.28,,,
37,43952.200,11235.080,11.235080,8,52.3880133,4.5475000,37.98,136.73,84.96,1.30,260.50,0.14,0.08,524.81,71.16,,,
37,43952.400,11242.769,11.242769,8,52.3880017,4.5473883,38.38,138.18,85.86,1.30,260.10,0.20,0.14,517.24,69.87,,,
37,43952.600,11250.457,11.250457,8,52.3879900,4.5472767,38.64,139.12,86.45,1.30,259.86,0.13,0.08,509.66,68.57,,,
37,43952.800,11258.401,11.258401,8,52.3879767,4.5471617,38.97,140.29,87.17,1.30,259.35,0.17,0.18,501.85,67.09,,,
37,43953.000,11266.201,11.266201,9,52.3879650,4.5470483,39.31,141.51,87.93,1.30,259.06,0.17,0.10,494.16,65.79,,,
37,43953.200,11274.181,11.274181,9,52.3879500,4.5469333,39.60,142.57,88.59,1.30,258.43,0.15,0.22,486.36,64.12,,,
37,43953.400,11282.162,11.282162,9,52.3879350,4.5468183,39.45,142.03,88.25,1.30,257.49,-0.08,0.33,478.55,62.45,,,
37,43953.600,11290.253,11.290253,9,52.3879200,4.5467017,40.27,144.98,90.08,1.40,257.22,0.42,0.10,470.64,60.79,,,
37,43953.800,11298.384,11.298384,9,52.3879033,4.5465850,40.50,145.81,90.60,1.50,256.93,0.12,0.10,462.72,58.93,,,
37,43954.000,11306.516,11.306516,9,52.3878867,4.5464683,40.62,146.21,90.85,1.50,256.45,0.06,0.17,454.80,57.08,,,
37,43954.200,11314.582,11.314582,9,52.3878683,4.5463533,41.01,147.64,91.74,1.60,255.90,0.20,0.20,447.00,55.04,,,
37,43954.400,11322.758,11.322758,9,52.3878500,4.5462367,41.22,148.38,92.20,1.70,255.04,0.10,0.32,439.08,53.00,,,
37,43954.600,11330.982,11.330982,9,52.3878300,4.5461200,41.39,149.01,92.59,1.90,254.62,0.09,0.15,431.16,50.78,,,
37,43954.800,11339.157,11.339157,9,52.3878117,4.5460033,41.16,148.18,92.07,1.90,253.94,-0.12,0.25,423.25,48.74,,,
37,43955.000,11347.433,11.347433,8,52.3877900,4.5458867,41.16,148.18,92.07,1.90,253.33,0.00,0.22,415.33,46.33,,,
37,43955.200,11355.548,11.355548,8,52.3877700,4.5457717,41.48,149.33,92.79,1.90,252.61,0.16,0.27,407.52,44.11,,,
37,43955.400,11363.824,11.363824,9,52.3877483,4.5456550,41.79,150.44,93.48,1.90,252.14,0.16,0.17,399.61,41.70,,,
37,43955.600,11372.215,11.372215,9,52.3877233,4.5455383,41.96,151.07,93.87,1.70,251.44,0.09,0.26,391.69,38.92,,,
37,43955.800,11380.547,11.380547,9,52.3877000,4.5454217,41.86,150.70,93.64,1.60,250.77,-0.05,0.25,383.77,36.32,,,
37,43956.000,11388.896,11.388896,9,52.3876733,4.5453067,41.58,149.68,93.01,1.40,250.21,-0.14,0.21,375.97,33.36,,,
37,43956.200,11397.074,11.397074,9,52.3876483,4.5451933,40.69,146.49,91.03,1.20,249.59,-0.45,0.22,368.28,30.58,,,
37,43956.400,11405.106,11.405106,9,52.3876217,4.5450833,39.80,143.27,89.02,1.00,248.68,-0.46,0.32,360.81,27.61,,,
37,43956.445,11406.827,11.406827,9,52.3876160,4.5450597,39.41,141.87,88.16,0.96,248.53,-0.55,0.26,359.21,26.98,,,Split 3
37,43956.600,11412.755,11.412755,9,52.3875967,4.5449783,38.07,137.07,85.17,0.80,248.53,-0.88,0.05,353.69,24.83,,,
37,43956.800,11420.126,11.420126,8,52.3875733,4.5448767,36.89,132.79,82.51,0.60,247.63,-0.61,0.30,346.79,22.24,,,
37,43957.000,11427.251,11.427251,8,52.3875483,4.5447800,34.95,125.82,78.18,0.40,247.58,-0.99,0.02,340.23,19.46,,,
37,43957.200,11434.096,11.434096,8,52.3875250,4.5446867,33.54,120.75,75.03,0.20,246.93,-0.72,0.19,333.89,16.86,,,
37,43957.400,11440.628,11.440628,8,52.3875017,4.5445983,32.44,116.77,72.56,0.00,246.44,-0.56,0.14,327.90,14.27,,,
37,43957.600,11446.953,11.446953,9,52.3874783,4.5445133,31.64,113.91,70.78,-0.20,245.87,-0.40,0.16,322.13,11.68,,,
37,43957.800,11453.175,11.453175,9,52.3874550,4.5444300,30.94,111.40,69.22,-0.30,245.41,-0.36,0.13,316.47,9.08,,,
37,43958.000,11459.219,11.459219,9,52.3874333,4.5443483,29.91,107.68,66.91,-0.50,245.20,-0.53,0.06,310.93,6.67,,,
37,43958.200,11465.033,11.465033,9,52.3874100,4.5442717,28.54,102.73,63.83,-0.60,244.55,-0.70,0.17,305.73,4.08,,,
37,43958.400,11470.562,11.470562,9,52.3873883,4.5441983,27.56,99.23,61.66,-0.70,244.24,-0.50,0.08,300.75,1.67,,,
37,43958.600,11475.888,11.475888,9,52.3873667,4.5441283,26.84,96.64,60.05,-0.90,243.93,-0.37,0.07,296.00,-0.74,,,
37,43958.800,11481.215,11.481215,8,52.3873450,4.5440583,26.46,95.27,59.20,-0.90,243.21,-0.19,0.17,291.25,-3.15,,,
37,43959.000,11486.341,11.486341,8,52.3873233,4.5439917,25.78,92.82,57.68,-1.00,242.85,-0.35,0.08,286.73,-5.56,,,
37,43959.200,11491.382,11.491382,8,52.3873033,4.5439250,24.89,89.62,55.69,-1.10,242.73,-0.45,0.03,282.20,-7.78,,,
37,43959.400,11496.309,11.496309,8,52.3872817,4.5438617,24.04,86.54,53.78,-1.10,242.56,-0.44,0.04,277.91,-10.19,,,
37,43959.600,11501.048,11.501048,8,52.3872617,4.5438000,22.96,82.64,51.35,-1.20,242.95,-0.55,-0.08,273.72,-12.42,,,
37,43959.800,11505.419,11.505419,8,52.3872450,4.5437417,21.79,78.45,48.75,-1.20,243.96,-0.59,-0.20,269.76,-14.27,,,
37,43960.000,11509.587,11.509587,9,52.3872283,4.5436867,20.71,74.54,46.32,-1.20,246.08,-0.55,-0.39,266.03,-16.12,,,
37,43960.200,11513.498,11.513498,8,52.3872150,4.5436333,20.06,72.21,44.87,-1.20,248.60,-0.33,-0.45,262.41,-17.61,,,
37,43960.400,11517.409,11.517409,8,52.3872017,4.5435800,19.32,69.54,43.21,-1.30,252.28,-0.38,-0.63,258.79,-19.09,,,
37,43960.600,11521.036,11.521036,8,52.3871933,4.5435283,18.59,66.93,41.59,-1.30,256.81,-0.37,-0.75,255.28,-20.02,,,
37,43960.800,11524.620,11.524620,8,52.3871867,4.5434767,17.70,63.71,39.59,-1.40,261.13,-0.46,-0.68,251.78,-20.76,,,
37,43961.000,11528.033,11.528033,8,52.3871833,4.5434267,17.41,62.69,38.95,-1.50,267.35,-0.14,-0.96,248.38,-21.13,,,
37,43961.200,11531.545,11.531545,8,52.3871817,4.5433750,16.89,60.80,37.78,-1.50,271.80,-0.27,-0.67,244.88,-21.31,,,
37,43961.400,11534.958,11.534958,8,52.3871850,4.5433250,16.74,60.28,37.46,-1.50,278.72,-0.07,-1.03,241.48,-20.94,,,
37,43961.600,11538.321,11.538321,8,52.3871917,4.5432767,16.64,59.89,37.22,-1.60,284.71,-0.05,-0.89,238.20,-20.20,,,
37,43961.800,11541.677,11.541677,8,52.3872017,4.5432300,16.86,60.69,37.71,-1.60,291.09,0.11,-0.96,235.04,-19.09,,,
37,43962.000,11545.174,11.545174,9,52.3872150,4.5431833,16.98,61.12,37.98,-1.70,296.05,0.06,-0.75,231.87,-17.61,,,
37,43962.200,11548.747,11.548747,9,52.3872317,4.5431383,17.16,61.78,38.39,-1.70,301.97,0.09,-0.90,228.82,-15.75,,,
37,43962.400,11552.232,11.552232,8,52.3872500,4.5430967,17.86,64.28,39.94,-1.70,308.80,0.35,-1.08,225.99,-13.71,,,
37,43962.600,11555.947,11.555947,7,52.3872717,4.5430550,18.20,65.51,40.70,-1.70,314.01,0.17,-0.84,223.16,-11.30,,,
37,43962.800,11559.755,11.559755,8,52.3872967,4.5430167,18.87,67.93,42.21,-1.70,318.16,0.34,-0.70,220.56,-8.52,,,
37,43963.000,11563.554,11.563554,8,52.3873233,4.5429817,19.34,69.63,43.27,-1.60,320.97,0.24,-0.48,218.18,-5.56,,,
37,43963.200,11567.569,11.567569,9,52.3873517,4.5429450,20.03,72.10,44.80,-1.60,321.70,0.35,-0.13,215.70,-2.41,,,
37,43963.400,11571.440,11.571440,9,52.3873783,4.5429083,20.02,72.06,44.78,-1.70,319.22,-0.00,0.44,213.21,0.56,,,
37,43963.600,11575.384,11.575384,9,52.3874050,4.5428700,20.16,72.58,45.10,-1.70,315.58,0.07,0.65,210.61,3.52,,,
37,43963.800,11579.306,11.579306,9,52.3874283,4.5428267,20.14,72.51,45.05,-1.80,311.34,-0.01,0.76,207.67,6.12,,,
37,43964.000,11583.285,11.583285,8,52.3874500,4.5427800,19.82,71.34,44.33,-2.00,305.36,-0.17,1.05,204.50,8.52,,,
37,43964.200,11587.147,11.587147,8,52.3874683,4.5427317,19.63,70.65,43.90,-2.20,300.83,-0.10,0.79,201.22,10.56,,,
37,43964.400,11591.213,11.591213,8,52.3874850,4.5426783,19.25,69.30,43.06,-2.30,292.65,-0.19,1.40,197.60,12.42,,,
37,43964.600,11595.058,11.595058,8,52.3874967,4.5426250,19.13,68.86,42.79,-2.40,286.29,-0.06,1.08,193.98,13.71,,,
37,43964.800,11599.086,11.599086,8,52.3875033,4.5425667,19.16,68.97,42.86,-2.40,278.10,0.02,1.40,190.02,14.46,,,
37,43965.000,11602.949,11.602949,8,52.3875067,4.5425100,19.04,68.54,42.59,-2.50,272.14,-0.06,1.01,186.17,14.83,,,
37,43965.200,11606.799,11.606799,8,52.3875050,4.5424533,19.31,69.51,43.19,-2.50,264.61,0.14,1.29,182.33,14.64,,,
37,43965.400,11610.716,11.610716,9,52.3874983,4.5423967,19.62,70.62,43.88,-2.50,258.13,0.16,1.13,178.48,13.90,,,
37,43965.600,11614.562,11.614562,9,52.3874900,4.5423417,19.91,71.67,44.54,-2.50,252.18,0.15,1.05,174.75,12.97,,,
37,43965.800,11618.578,11.618578,9,52.3874767,4.5422867,20.01,72.03,44.75,-2.60,245.46,0.05,1.20,171.02,11.49,,,
37,43966.000,11622.644,11.622644,9,52.3874600,4.5422333,20.34,73.21,45.49,-2.60,243.85,0.17,0.29,167.40,9.64,,,
37,43966.200,11626.796,11.626796,9,52.3874400,4.5421817,20.80,74.88,46.53,-2.60,232.73,0.24,2.05,163.89,7.41,,,
37,43966.400,11630.890,11.630890,8,52.3874167,4.5421350,21.55,77.58,48.21,-2.50,225.63,0.38,1.36,160.73,4.82,,,
37,43966.600,11635.263,11.635263,8,52.3873867,4.5420933,21.68,78.06,48.51,-2.40,220.11,0.07,1.06,157.90,1.48,,,
37,43966.800,11639.641,11.639641,9,52.3873550,4.5420550,22.11,79.58,49.45,-2.30,213.40,0.22,1.32,155.30,-2.04,,,
37,43967.000,11644.143,11.644143,8,52.3873200,4.5420217,22.75,81.91,50.90,-2.20,207.74,0.33,1.15,153.03,-5.93,,,
37,43967.200,11648.774,11.648774,9,52.3872817,4.5419950,22.92,82.53,51.28,-2.10,201.74,0.09,1.22,151.22,-10.19,,,
37,43967.400,11653.424,11.653424,9,52.3872417,4.5419750,23.19,83.47,51.87,-1.90,196.47,0.13,1.09,149.87,-14.64,,,
37,43967.600,11658.168,11.658168,9,52.3872000,4.5419600,24.31,87.51,54.38,-1.70,192.10,0.57,0.95,148.85,-19.27,,,
37,43967.800,11663.034,11.663034,8,52.3871567,4.5419500,24.29,87.43,54.33,-1.50,187.59,-0.01,0.97,148.17,-24.09,,,
37,43968.000,11668.058,11.668058,7,52.3871117,4.5419433,24.88,89.58,55.66,-1.40,184.49,0.30,0.69,147.72,-29.10,,,
37,43968.200,11673.433,11.673433,7,52.3870633,4.5419417,25.42,91.51,56.86,-1.40,181.36,0.27,0.71,147.61,-34.47,,,
37,43968.400,11678.624,11.678624,7,52.3870167,4.5419433,25.92,93.30,57.98,-1.40,178.09,0.25,0.75,147.72,-39.66,,,
37,43968.600,11684.017,11.684017,7,52.3869683,4.5419500,26.62,95.82,59.54,-1.50,175.36,0.36,0.65,148.17,-45.03,,,
37,43968.800,11689.434,11.689434,7,52.3869200,4.5419600,27.12,97.64,60.67,-1.60,173.02,0.26,0.56,148.85,-50.41,,,
37,43969.000,11695.067,11.695067,7,52.3868700,4.5419733,27.67,99.60,61.89,-1.60,170.85,0.28,0.53,149.76,-55.97,,,
37,43969.200,11700.922,11.700922,8,52.3868183,4.5419900,28.19,101.47,63.05,-1.50,169.28,0.26,0.39,150.89,-61.71,,,
37,43969.400,11706.620,11.706620,8,52.3867683,4.5420083,28.73,103.42,64.26,-1.50,167.83,0.28,0.37,152.13,-67.27,,,
37,43969.600,11712.498,11.712498,8,52.3867167,4.5420267,29.28,105.42,65.50,-1.50,166.70,0.28,0.29,153.37,-73.02,,,
37,43969.800,11718.608,11.718608,8,52.3866633,4.5420483,29.71,106.95,66.46,-1.40,165.91,0.22,0.21,154.85,-78.95,,,
37,43970.000,11724.746,11.724746,8,52.3866100,4.5420717,30.25,108.90,67.67,-1.40,165.58,0.28,0.09,156.43,-84.88,,,
37,43970.200,11730.884,11.730884,8,52.3865567,4.5420950,30.57,110.06,68.39,-1.40,165.39,0.17,0.05,158.01,-90.81,,,
37,43970.400,11737.053,11.737053,8,52.3865033,4.5421200,30.44,109.57,68.08,-1.40,165.31,-0.07,0.02,159.71,-96.74,,,
37,43970.600,11743.370,11.743370,8,52.3864483,4.5421433,30.62,110.25,68.51,-1.40,165.26,0.10,0.01,161.29,-102.86,,,
37,43970.800,11749.570,11.749570,8,52.3863950,4.5421700,31.22,112.40,69.84,-1.40,165.31,0.30,-0.01,163.10,-108.79,,,
37,43971.000,11755.917,11.755917,8,52.3863400,4.5421950,31.64,113.90,70.77,-1.40,165.59,0.21,-0.08,164.80,-114.90,,,
37,43971.200,11762.443,11.762443,8,52.3862833,4.5422200,32.14,115.69,71.89,-1.40,165.87,0.25,-0.08,166.50,-121.20,,,
37,43971.400,11768.968,11.768968,8,52.3862267,4.5422450,32.46,116.86,72.61,-1.50,166.10,0.17,-0.07,168.19,-127.50,,,
37,43971.600,11775.645,11.775645,9,52.3861683,4.5422683,32.96,118.64,73.72,-1.50,166.30,0.25,-0.06,169.78,-133.99,,,
37,43971.800,11782.502,11.782502,9,52.3861083,4.5422917,33.43,120.36,74.79,-1.50,166.74,0.24,-0.13,171.36,-140.66,,,
37,43972.000,11789.359,11.789359,9,52.3860483,4.5423150,33.79,121.64,75.58,-1.50,167.14,0.18,-0.12,172.94,-147.33,,,
37,43972.200,11796.216,11.796216,9,52.3859883,4.5423383,34.25,123.31,76.62,-1.50,167.51,0.24,-0.11,174.53,-154.00,,,
37,43972.400,11803.410,11.803410,9,52.3859250,4.5423600,34.63,124.68,77.47,-1.40,168.11,0.19,-0.18,176.00,-161.05,,,
37,43972.600,11810.423,11.810423,9,52.3858633,4.5423817,35.14,126.49,78.60,-1.40,168.41,0.26,-0.09,177.47,-167.90,,,
37,43972.800,11817.641,11.817641,9,52.3858000,4.5424050,35.48,127.73,79.37,-1.40,168.77,0.18,-0.11,179.05,-174.95,,,
37,43973.000,11824.813,11.824813,9,52.3857367,4.5424250,35.89,129.21,80.29,-1.40,169.33,0.21,-0.18,180.41,-181.99,,,
37,43973.200,11832.167,11.832167,9,52.3856717,4.5424450,36.23,130.42,81.04,-1.50,169.66,0.17,-0.11,181.77,-189.22,,,
37,43973.400,11839.543,11.839543,9,52.3856067,4.5424667,36.68,132.05,82.05,-1.40,169.94,0.23,-0.09,183.24,-196.44,,,
37,43973.600,11846.897,11.846897,9,52.3855417,4.5424867,36.79,132.44,82.29,-1.40,170.22,0.06,-0.09,184.60,-203.67,,,
37,43973.800,11854.414,11.854414,8,52.3854750,4.5425050,36.37,130.92,81.35,-1.40,170.29,-0.22,-0.02,185.84,-211.09,,,
37,43974.000,11861.565,11.861565,8,52.3854117,4.5425233,35.31,127.12,78.99,-1.50,170.18,-0.54,0.03,187.08,-218.13,,,
37,43974.200,11868.534,11.868534,8,52.3853500,4.5425417,33.91,122.07,75.85,-1.40,170.11,-0.72,0.02,188.33,-224.98,,,
37,43974.400,11875.301,11.875301,8,52.3852900,4.5425583,32.22,115.97,72.06,-1.40,170.06,-0.86,0.01,189.46,-231.66,,,
37,43974.600,11881.521,11.881521,8,52.3852350,4.5425750,30.28,109.03,67.75,-1.40,169.88,-0.98,0.05,190.59,-237.77,,,
37,43974.800,11887.355,11.887355,8,52.3851833,4.5425900,28.46,102.45,63.66,-1.30,170.41,-0.93,-0.13,191.61,-243.52,,,
37,43975.000,11892.988,11.892988,8,52.3851333,4.5426033,26.91,96.88,60.20,-1.20,171.42,-0.79,-0.24,192.51,-249.08,,,
37,43975.200,11898.221,11.898221,8,52.3850867,4.5426133,26.51,95.43,59.30,-1.10,174.68,-0.20,-0.77,193.19,-254.27,,,
37,43975.400,11903.422,11.903422,7,52.3850400,4.5426183,26.22,94.38,58.64,-0.90,177.73,-0.15,-0.71,193.53,-259.45,,,
